seq,t_send_ns,t_recv_ns,rtt_us
821,22619317527887,22619325105505,7577
822,22619367517550,22619377491454,9973
823,22619417482231,22619425912175,8429
824,22619467624398,22619475342857,7718
825,22619517809558,22619526176145,8366
826,22619567523658,22619575696177,8172
827,22619617807998,22619626123390,8315
828,22619668044607,22619675943952,7899
829,22619717868708,22619725644606,7775
830,22619767778524,22619776085220,8306
831,22619817567361,22619825914118,8346
832,22619867871442,22619876223239,8351
833,22619917524056,22619925780372,8256
834,22619967538784,22619975397518,7858
835,22620017515583,22620025405234,7889
836,22620067485734,22620072377632,4891
837,22620117489581,22620125448146,7958
838,22620167756986,22620176075390,8318
839,22620217951414,22620225782454,7831
840,22620268022144,22620276146229,8124
841,22620317559962,22620325850021,8290
842,22620367856979,22620376854006,8997
843,22620417934192,22620425962468,8028
844,22620467511956,22620476132025,8620
845,22620517893897,22620526218824,8324
846,22620567658167,22620575921568,8263
847,22620617634041,22620626239515,8605
848,22620667541333,22620677560975,10019
849,22620718058477,22620726068322,8009
850,22620768066956,22620776525422,8458
851,22620817881334,22620825643832,7762
852,22620867825641,22620874626677,6801
853,22620917836897,22620924317310,6480
854,22620967896007,22620975719924,7823
855,22621017604579,22621025794647,8190
856,22621067599525,22621076538118,8938
857,22621117710182,22621126028167,8317
858,22621167559544,22621177103712,9544
859,22621217870529,22621226653887,8783
860,22621268053580,22621275786608,7733
861,22621317644249,22621326277775,8633
862,22621367849413,22621375789262,7939
863,22621417494073,22621425541432,8047
864,22621467614395,22621476097552,8483
865,22621518007979,22621526255551,8247
866,22621567865763,22621576081894,8216
867,22621617900780,22621626522273,8621
868,22621667991228,22621676872390,8881
869,22621717852691,22621727641276,9788
870,22621768067676,22621776346252,8278
871,22621817532839,22621825600857,8068
872,22621867639777,22621875878467,8238
873,22621917564930,22621925427270,7862
874,22621967622269,22621972033784,4411
875,22622018025676,22622026302279,8276
876,22622067852963,22622076301537,8448
877,22622117582529,22622126611096,9028
878,22622167877090,22622175922076,8044
879,22622217999053,22622226183675,8184
880,22622267470923,22622274814809,7343
881,22622317603755,22622323875776,6272
882,22622367687287,22622375599747,7912
883,22622417884466,22622426065073,8180
884,22622467493283,22622475241355,7748
885,22622517890224,22622526041189,8150
886,22622567862101,22622576346834,8484
887,22622617995073,22622627133116,9138
888,22622667496015,22622675570266,8074
889,22622717898138,22622726510536,8612
890,22622767871058,22622772425818,4554
891,22622818018373,22622826310022,8291
892,22622867632679,22622873735107,6102
893,22622917567066,22622925662199,8095
894,22622967531458,22622974486017,6954
895,22623017854223,22623024912061,7057
896,22623067524692,22623074062203,6537
897,22623117904119,22623126374152,8470
898,22623168027954,22623176118793,8090
899,22623217485189,22623225628220,8143
900,22623267515771,22623275749841,8234
901,22623317666764,22623325777537,8110
902,22623367595685,22623375794660,8198
903,22623417598461,22623426870934,9272
904,22623467786190,22623475501796,7715
905,22623517880782,22623526102816,8222
906,22623567860155,22623575898543,8038
907,22623617689784,22623626697506,9007
908,22623667546737,22623675814946,8268
909,22623717600197,22623726895346,9295
910,22623767835327,22623775885327,8050
911,22623818145103,22623826438493,8293
912,22623867665856,22623877333243,9667
913,22623917779103,22623924505823,6726
914,22623967845949,22623975037498,7191
915,22624017761118,22624025378965,7617
916,22624067538296,22624072313881,4775
917,22624117720797,22624126338578,8617
918,22624167717993,22624175343902,7625
919,22624217887739,22624226012608,8124
920,22624267608407,22624275213757,7605
921,22624317803001,22624325738731,7935
922,22624367885740,22624372780238,4894
923,22624417557301,22624425441195,7883
924,22624467793674,22624476031742,8238
925,22624517620746,22624526245369,8624
926,22624567912156,22624575842651,7930
927,22624617900377,22624626699813,8799
928,22624667645767,22624677066150,9420
929,22624717881128,22624725885240,8004
930,22624767890176,22624776745805,8855
931,22624817828991,22624826155615,8326
932,22624867504395,22624874792134,7287
933,22624917594871,22624925783579,8188
934,22624968060838,22624976565316,8504
935,22625017483752,22625024898901,7415
936,22625067874904,22625075939407,8064
937,22625117613270,22625125785819,8172
938,22625167781042,22625176177667,8396
939,22625217812722,22625226911375,9098
940,22625267756607,22625276074087,8317
941,22625317889146,22625326139370,8250
942,22625367724085,22625375679758,7955
943,22625417525305,22625423848274,6322
944,22625467698613,22625475643197,7944
945,22625517807207,22625525996423,8189
946,22625567588204,22625575368642,7780
947,22625617472648,22625625694982,8222
948,22625667896890,22625676892048,8995
949,22625717600566,22625725493073,7892
950,22625767881304,22625776433081,8551
951,22625817668734,22625825553037,7884
952,22625867602209,22625875540706,7938
953,22625917810929,22625926378800,8567
954,22625967536467,22625975640901,8104
955,22626018011711,22626025509308,7497
956,22626067503564,22626072539857,5036
957,22626118035674,22626126374932,8339
958,22626167814968,22626176403031,8588
959,22626217520703,22626225776827,8256
960,22626267799305,22626279946446,12147
961,22626317867899,22626325999986,8132
962,22626367744276,22626377833268,10088
963,22626417764637,22626426875386,9110
964,22626467558548,22626475791202,8232
965,22626517770927,22626526102387,8331
966,22626567877339,22626575747278,7869
967,22626617876932,22626625765600,7888
968,22626667890290,22626675873957,7983
969,22626717556003,22626726447297,8891
970,22626767868003,22626776354430,8486
971,22626817933698,22626827541956,9608
972,22626867614857,22626875371555,7756
973,22626917904459,22626926410628,8506
974,22626967722996,22626975124604,7401
975,22627017589128,22627024663330,7074
976,22627067515471,22627071252051,3736
977,22627117963221,22627125260880,7297
978,22627167976393,22627175109428,7133
979,22627217596652,22627228892012,11295
980,22627267550037,22627275825670,8275
981,22627317657680,22627325177220,7519
982,22627367606469,22627372348886,4742
983,22627417780329,22627426977948,9197
984,22627467521015,22627476019960,8498
985,22627517525702,22627526017530,8491
986,22627567789485,22627575757600,7968
987,22627617835057,22627625881893,8046
988,22627667793327,22627676072293,8278
989,22627717554967,22627726664384,9109
990,22627767501422,22627772146680,4645
991,22627817866940,22627823429321,5562
992,22627867722079,22627881014361,13292
993,22627917834702,22627926283959,8449
994,22627967608953,22627975159354,7550
995,22628017865338,22628027886464,10021
996,22628067573665,22628075191915,7618
997,22628118009809,22628126090140,8080
998,22628167946708,22628177327942,9381
999,22628217757168,22628225507175,7750
1000,22628267614251,22628275849106,8234
