phase,seq,flag,min_mm,local_v,local_w,edge_v,edge_w,t_send_s,rtt_ms,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,ok
paced,748,0,641,220,0,150,1028,105.116703,,,,,,,,,0
paced,749,0,463,220,0,150,-727,105.325437,,,,,,,,,0
paced,750,0,653,220,0,150,-942,105.529826,2.816,150,-942,0,0,0,2,40,1
paced,751,0,660,220,0,150,-314,105.532709,,,,,,,,,0
paced,752,0,763,220,0,150,107,105.749223,2.408,150,107,0,0,0,2,40,1
paced,753,0,397,220,0,150,-434,105.751687,,,,,,,,,0
paced,754,0,330,220,0,150,661,105.956400,2.274,150,661,0,1,0,2,40,1
paced,755,0,335,220,0,150,1207,105.958724,,,,,,,,,0
paced,756,0,744,220,0,150,1023,106.162828,,,,,,,,,0
paced,757,0,611,220,0,150,370,106.368135,1.997,150,370,0,0,0,2,40,1
paced,758,0,303,220,0,150,-1582,106.370195,1.955,150,-1582,0,1,0,2,40,1
paced,759,0,666,220,0,150,-485,106.372190,,,,,,,,,0
paced,760,0,691,220,0,150,1006,106.575164,,,,,,,,,0
paced,761,0,288,220,0,150,822,106.781162,2.607,150,822,0,1,0,2,40,1
paced,762,0,368,220,0,150,-529,106.783816,,,,,,,,,0
paced,763,0,787,220,0,150,202,106.987635,,,,,,,,,0
paced,764,0,641,220,0,150,-469,107.193432,,,,,,,,,0
paced,765,0,271,220,0,150,-1297,107.399497,,,,,,,,,0
paced,766,0,293,220,0,150,1040,107.605696,,,,,,,,,0
paced,767,0,412,220,0,150,-899,107.810350,2.418,150,-899,0,0,0,2,40,1
paced,768,0,240,220,0,150,782,107.812811,,,,,,,,,0
paced,769,0,701,220,0,150,1575,108.013691,,,,,,,,,0
paced,770,0,201,220,0,150,486,108.216945,,,,,,,,,0
paced,771,0,326,220,0,150,984,108.419679,,,,,,,,,0
paced,772,0,268,220,0,150,-894,108.621144,,,,,,,,,0
paced,773,0,726,220,0,150,-1004,108.824681,,,,,,,,,0
paced,774,0,665,220,0,150,504,109.026369,2.188,150,504,0,0,0,2,40,1
paced,775,0,465,220,0,150,-91,109.028604,,,,,,,,,0
paced,776,0,485,220,0,150,-1803,109.231175,2.753,150,-1803,0,0,0,2,40,1
paced,777,0,170,220,0,150,1545,109.233992,,,,,,,,,0
paced,778,0,462,220,0,150,1547,109.449285,2.545,150,1547,0,0,0,2,40,1
paced,779,0,780,220,0,150,-918,109.451907,,,,,,,,,0
paced,780,0,236,220,0,150,1223,109.667309,,,,,,,,,0
paced,781,0,379,220,0,150,-673,109.870352,,,,,,,,,0
paced,782,0,790,220,0,150,1707,110.072953,,,,,,,,,0
paced,783,0,499,220,0,150,-718,110.277032,,,,,,,,,0
paced,784,0,765,220,0,150,1124,110.479363,1.918,150,1124,0,0,0,2,40,1
paced,785,0,680,220,0,150,-267,110.481316,1.949,150,-267,0,0,0,2,40,1
paced,786,0,173,220,0,150,-1322,110.483286,,,,,,,,,0
paced,787,0,487,220,0,150,-399,110.696525,,,,,,,,,0
paced,788,0,292,220,0,150,-1356,110.899066,,,,,,,,,0
paced,789,0,406,220,0,150,1333,111.101076,,,,,,,,,0
paced,790,0,296,220,0,150,970,111.303207,2.237,150,970,0,1,0,2,40,1
paced,791,0,737,220,0,150,-1652,111.305489,,,,,,,,,0
paced,792,0,505,220,0,150,-1504,111.506910,,,,,,,,,0
paced,793,0,244,220,0,150,1149,111.711449,,,,,,,,,0
paced,794,0,255,220,0,150,-592,111.914790,,,,,,,,,0
paced,795,0,474,220,0,150,-801,112.115791,,,,,,,,,0
paced,796,0,425,220,0,150,349,112.318317,2.482,150,349,0,0,0,2,40,1
paced,797,0,200,220,0,150,-339,112.320848,,,,,,,,,0
paced,798,0,181,220,0,150,-1500,112.522969,,,,,,,,,0
paced,799,0,292,220,0,150,-185,112.725597,,,,,,,,,0
paced,800,0,530,220,0,150,1129,112.927588,,,,,,,,,0
paced,801,0,397,220,0,150,-1436,113.131427,,,,,,,,,0
paced,802,0,486,220,0,150,-700,113.336829,,,,,,,,,0
paced,803,0,158,220,0,150,290,113.541101,3.172,150,290,0,2,0,2,40,1
paced,804,0,479,220,0,150,-1361,113.544315,2.134,150,-1361,0,0,0,2,40,1
paced,805,0,510,220,0,150,1471,113.546495,,,,,,,,,0
paced,806,0,278,220,0,150,662,113.761750,,,,,,,,,0
paced,807,0,427,220,0,150,-161,113.966491,,,,,,,,,0
paced,808,0,243,220,0,150,961,114.167979,,,,,,,,,0
paced,809,0,740,220,0,150,722,114.370451,,,,,,,,,0
paced,810,0,690,220,0,150,127,114.572222,1.980,150,127,0,0,0,2,40,1
paced,811,0,727,220,0,150,-105,114.574239,,,,,,,,,0
paced,812,0,698,220,0,150,-208,114.776959,,,,,,,,,0
paced,813,0,458,220,0,150,-922,114.980545,,,,,,,,,0
paced,814,0,797,220,0,150,-581,115.186168,2.516,150,-581,0,0,0,2,40,1
paced,815,0,712,220,0,150,-1275,115.188733,,,,,,,,,0
paced,816,0,205,220,0,150,637,115.390031,,,,,,,,,0
paced,817,0,670,220,0,150,-1370,115.593740,,,,,,,,,0
paced,818,0,329,220,0,150,-835,115.797655,,,,,,,,,0
paced,819,0,370,220,0,150,-40,115.999735,,,,,,,,,0
paced,820,0,431,220,0,150,416,116.202481,,,,,,,,,0
paced,821,0,170,220,0,150,-795,116.406260,2.217,150,-795,0,2,0,2,40,1
paced,822,0,701,220,0,150,-711,116.408512,,,,,,,,,0
paced,823,0,692,220,0,150,-748,116.623579,,,,,,,,,0
paced,824,0,634,220,0,150,-1304,116.826854,,,,,,,,,0
paced,825,0,562,220,0,150,1083,117.030391,,,,,,,,,0
paced,826,0,256,220,0,150,1231,117.232397,,,,,,,,,0
paced,827,0,532,220,0,150,-1538,117.436182,2.291,150,-1538,0,0,0,2,40,1
paced,828,0,707,220,0,150,-333,117.438514,,,,,,,,,0
paced,829,0,707,220,0,150,455,117.639521,,,,,,,,,0
paced,830,0,669,220,0,150,984,117.844848,,,,,,,,,0
paced,831,0,744,220,0,150,-1696,118.048178,,,,,,,,,0
paced,832,0,783,220,0,150,-558,118.250159,2.750,150,-558,0,0,0,2,40,1
paced,833,0,606,220,0,150,975,118.252950,,,,,,,,,0
paced,834,0,285,220,0,150,-1182,118.466216,2.245,150,-1182,0,1,0,2,40,1
paced,835,0,226,220,0,150,552,118.468515,,,,,,,,,0
paced,836,0,295,220,0,150,951,118.683953,,,,,,,,,0
paced,837,0,371,220,0,150,162,118.886979,,,,,,,,,0
paced,838,0,493,220,0,150,-325,119.090054,,,,,,,,,0
paced,839,0,449,220,0,150,-1166,119.294762,,,,,,,,,0
paced,840,0,309,220,0,150,1657,119.497365,2.858,150,1657,0,1,0,2,47,1
paced,841,0,540,220,0,150,1592,119.500270,2.697,150,1592,0,0,0,2,47,1
paced,842,0,600,220,0,150,-159,119.503019,,,,,,,,,0
paced,843,0,270,220,0,150,641,119.716439,,,,,,,,,0
paced,844,0,298,220,0,150,-716,119.919459,,,,,,,,,0
paced,845,0,452,220,0,150,911,120.121970,,,,,,,,,0
paced,846,0,768,220,0,150,-1787,120.325146,,,,,,,,,0
paced,847,0,700,220,0,150,-1781,120.530383,,,,,,,,,0
paced,848,0,285,220,0,150,-266,120.736313,2.946,150,-266,0,1,0,2,47,1
paced,849,0,725,220,0,150,1795,120.739310,2.283,150,1795,0,0,0,2,47,1
paced,850,0,253,220,0,150,62,120.741907,,,,,,,,,0
paced,851,0,181,220,0,150,1371,120.956907,,,,,,,,,0
paced,852,0,592,220,0,150,631,121.163307,2.304,150,631,0,0,0,2,47,1
paced,853,0,582,220,0,150,-690,121.165655,,,,,,,,,0
paced,854,0,529,220,0,150,-148,121.366392,,,,,,,,,0
paced,855,0,565,220,0,150,661,121.571515,,,,,,,,,0
paced,856,0,623,220,0,150,-1602,121.775890,,,,,,,,,0
paced,857,0,251,220,0,150,108,121.981157,2.286,150,108,0,1,0,2,47,1
paced,858,0,188,220,0,150,826,121.983622,,,,,,,,,0
paced,859,0,150,220,0,150,1506,122.185025,,,,,,,,,0
paced,860,0,193,220,0,150,1586,122.387979,,,,,,,,,0
paced,861,0,263,220,0,150,585,122.592829,,,,,,,,,0
paced,862,0,292,220,0,150,352,122.798854,,,,,,,,,0
paced,863,0,670,220,0,150,1306,123.001189,,,,,,,,,0
paced,864,0,514,220,0,150,437,123.203582,,,,,,,,,0
paced,865,0,427,220,0,150,1386,123.408432,,,,,,,,,0
paced,866,0,731,220,0,150,862,123.612192,2.638,150,862,0,0,0,2,47,1
paced,867,0,514,220,0,150,1465,123.614881,,,,,,,,,0
paced,868,0,635,220,0,150,1537,123.816467,,,,,,,,,0
paced,869,0,401,220,0,150,1490,124.018633,,,,,,,,,0
paced,870,0,786,220,0,150,-838,124.221048,,,,,,,,,0
paced,871,0,258,220,0,150,483,124.422025,,,,,,,,,0
paced,872,0,516,220,0,150,1751,124.626315,2.245,150,1751,0,0,0,2,47,1
paced,873,0,312,220,0,150,-1344,124.628601,,,,,,,,,0
paced,874,0,191,220,0,150,1063,124.830269,2.474,150,1063,0,2,0,2,47,1
paced,875,0,471,220,0,150,-90,124.832785,,,,,,,,,0
paced,876,0,504,220,0,150,-782,125.045650,,,,,,,,,0
paced,877,0,790,220,0,150,1342,125.247983,,,,,,,,,0
paced,878,0,207,220,0,150,707,125.449835,,,,,,,,,0
paced,879,0,595,220,0,150,-121,125.651933,,,,,,,,,0
paced,880,0,535,220,0,150,-351,125.854419,,,,,,,,,0
paced,881,0,450,220,0,150,1268,126.057753,,,,,,,,,0
paced,882,0,499,220,0,150,-14,126.263351,2.498,150,-14,0,0,0,2,54,1
paced,883,0,393,220,0,150,780,126.265894,,,,,,,,,0
paced,884,0,774,220,0,150,305,126.468088,2.402,150,305,0,0,0,2,54,1
paced,885,0,297,220,0,150,-1591,126.470525,,,,,,,,,0
paced,886,0,499,220,0,150,936,126.673156,2.071,150,936,0,0,0,2,54,1
paced,887,0,266,220,0,150,281,126.675268,,,,,,,,,0
paced,888,0,326,220,0,150,404,126.890163,2.321,150,404,0,1,0,2,54,1
paced,889,0,790,220,0,150,176,126.892527,,,,,,,,,0
paced,890,0,499,220,0,150,1282,127.106799,,,,,,,,,0
paced,891,0,274,220,0,150,567,127.310008,2.627,150,567,0,1,0,2,54,1
paced,892,0,172,220,0,150,147,127.312696,,,,,,,,,0
paced,893,0,364,220,0,150,-251,127.527745,,,,,,,,,0
paced,894,0,796,220,0,150,1595,127.731600,,,,,,,,,0
paced,895,0,328,220,0,150,-193,127.934393,2.447,150,-193,0,1,0,2,54,1
paced,896,0,383,220,0,150,-1412,127.936890,,,,,,,,,0
paced,897,0,404,220,0,150,-446,128.139215,,,,,,,,,0
paced,898,0,486,220,0,150,869,128.340740,,,,,,,,,0
paced,899,0,401,220,0,150,1393,128.542231,,,,,,,,,0
paced,900,0,622,220,0,150,1223,128.757235,2.052,150,1223,0,0,0,2,54,1
paced,901,0,632,220,0,150,-307,128.759321,1.800,150,-307,0,0,0,2,54,1
paced,902,0,654,220,0,150,848,128.761148,,,,,,,,,0
paced,903,0,348,220,0,150,-51,128.974155,1.954,150,-51,0,1,0,2,54,1
paced,904,0,601,220,0,150,-187,128.976144,,,,,,,,,0
paced,905,0,705,220,0,150,-1327,129.191573,,,,,,,,,0
paced,906,0,735,220,0,150,179,129.392232,2.255,150,179,0,0,0,2,54,1
paced,907,0,422,220,0,150,1619,129.394521,,,,,,,,,0
paced,908,0,278,220,0,150,-1207,129.609786,,,,,,,,,0
paced,909,0,162,220,0,150,-280,129.815695,,,,,,,,,0
paced,910,0,574,220,0,150,-1374,130.018790,,,,,,,,,0
paced,911,0,176,220,0,150,852,130.221943,2.779,150,852,0,2,0,2,54,1
paced,912,0,226,220,0,150,-1071,130.224762,,,,,,,,,0
paced,913,0,619,220,0,150,1317,130.439575,,,,,,,,,0
paced,914,0,536,220,0,150,912,130.642848,,,,,,,,,0
paced,915,0,664,220,0,150,1448,130.843563,,,,,,,,,0
paced,916,0,445,220,0,150,-1184,131.047450,,,,,,,,,0
paced,917,0,307,220,0,150,328,131.248662,,,,,,,,,0
paced,918,0,258,220,0,150,-778,131.451509,,,,,,,,,0
paced,919,0,169,220,0,150,82,131.654630,,,,,,,,,0
paced,920,0,556,220,0,150,1501,131.857290,2.510,150,1501,0,0,0,2,54,1
paced,921,0,799,220,0,150,1066,131.859852,,,,,,,,,0
paced,922,0,383,220,0,150,382,132.073515,,,,,,,,,0
paced,923,0,550,220,0,150,-1799,132.275891,,,,,,,,,0
paced,924,0,707,220,0,150,1472,132.479290,1.995,150,1472,0,0,0,2,54,1
paced,925,0,405,220,0,150,-88,132.481324,,,,,,,,,0
paced,926,0,312,220,0,150,892,132.681608,,,,,,,,,0
paced,927,0,333,220,0,150,-418,132.884442,,,,,,,,,0
paced,928,0,394,220,0,150,-1509,133.086022,2.509,150,-1509,0,1,0,2,54,1
paced,929,0,699,220,0,150,464,133.088570,,,,,,,,,0
paced,930,0,314,220,0,150,-1101,133.289258,,,,,,,,,0
paced,931,0,534,220,0,150,577,133.493868,2.602,150,577,0,0,0,2,54,1
paced,932,0,172,220,0,150,281,133.496697,,,,,,,,,0
paced,933,0,372,220,0,150,-70,133.697784,,,,,,,,,0
paced,934,0,391,220,0,150,1433,133.903442,,,,,,,,,0
paced,935,0,191,220,0,150,292,134.107796,,,,,,,,,0
paced,936,0,344,220,0,150,1048,134.311277,2.591,150,1048,0,1,0,2,54,1
paced,937,0,666,220,0,150,1008,134.313910,,,,,,,,,0
paced,938,0,776,220,0,150,856,134.529881,,,,,,,,,0
paced,939,0,699,220,0,150,-1504,134.732377,,,,,,,,,0
paced,940,0,403,220,0,150,-190,134.937642,,,,,,,,,0
paced,941,0,626,220,0,150,-1333,135.138517,,,,,,,,,0
paced,942,0,730,220,0,150,817,135.339764,,,,,,,,,0
paced,943,0,199,220,0,150,-235,135.541805,,,,,,,,,0
paced,944,0,241,220,0,150,473,135.743906,,,,,,,,,0
paced,945,0,246,220,0,150,807,135.945669,,,,,,,,,0
paced,946,0,640,220,0,150,-1636,136.148443,,,,,,,,,0
paced,947,0,680,220,0,150,-841,136.354196,,,,,,,,,0
paced,948,0,162,220,0,150,-1735,136.558770,,,,,,,,,0
paced,949,0,469,220,0,150,90,136.761512,,,,,,,,,0
paced,950,0,434,220,0,150,1141,136.964084,2.900,150,1141,0,0,0,2,54,1
paced,951,0,575,220,0,150,-1138,136.967086,,,,,,,,,0
paced,952,0,759,220,0,150,-1275,137.181768,,,,,,,,,0
paced,953,0,725,220,0,150,1078,137.384959,,,,,,,,,0
paced,954,0,475,220,0,150,1336,137.588022,,,,,,,,,0
paced,955,0,697,220,0,150,787,137.792362,2.458,150,787,0,0,0,2,54,1
paced,956,0,609,220,0,150,234,137.794860,,,,,,,,,0
paced,957,0,577,220,0,150,448,138.009985,,,,,,,,,0
paced,958,0,321,220,0,150,1042,138.212643,,,,,,,,,0
paced,959,0,554,220,0,150,1041,138.417057,,,,,,,,,0
paced,960,0,548,220,0,150,1491,138.620993,2.891,150,1491,0,0,0,2,54,1
paced,961,0,355,220,0,150,209,138.623965,,,,,,,,,0
paced,962,0,435,220,0,150,-346,138.840543,,,,,,,,,0
paced,963,0,305,220,0,150,-758,139.042454,,,,,,,,,0
paced,964,0,730,220,0,150,-676,139.245683,,,,,,,,,0
paced,965,0,329,220,0,150,1377,139.447965,,,,,,,,,0
paced,966,0,786,220,0,150,-1478,139.663735,3.198,150,-1478,0,0,0,2,54,1
paced,967,0,519,220,0,150,-444,139.667025,,,,,,,,,0
paced,968,0,296,220,0,150,-762,139.868205,2.638,150,-762,0,1,0,2,54,1
paced,969,0,411,220,0,150,-787,139.870909,,,,,,,,,0
paced,970,0,507,220,0,150,-247,140.085186,3.196,150,-247,0,0,0,2,54,1
paced,971,0,435,220,0,150,496,140.088475,,,,,,,,,0
paced,972,0,628,220,0,150,-1765,140.289297,2.095,150,-1765,0,0,0,2,54,1
paced,973,0,302,220,0,150,-1287,140.291428,,,,,,,,,0
paced,974,0,408,220,0,150,-895,140.506766,,,,,,,,,0
paced,975,0,351,220,0,150,-1532,140.709273,4.085,150,-1532,0,1,0,2,54,1
paced,976,0,743,220,0,150,381,140.713458,,,,,,,,,0
paced,977,0,783,220,0,150,-1008,140.927535,,,,,,,,,0
paced,978,0,706,220,0,150,-62,141.131258,2.043,150,-62,0,0,0,2,54,1
paced,979,0,395,220,0,150,545,141.133346,,,,,,,,,0
paced,980,0,292,220,0,150,448,141.333888,,,,,,,,,0
paced,981,0,621,220,0,150,-218,141.537972,,,,,,,,,0
paced,982,0,350,220,0,150,-1482,141.740438,,,,,,,,,0
paced,983,0,790,220,0,150,-1504,141.942472,,,,,,,,,0
paced,984,0,306,220,0,150,1400,142.145687,,,,,,,,,0
paced,985,0,208,220,0,150,-1697,142.350424,,,,,,,,,0
paced,986,0,565,220,0,150,-253,142.551270,2.885,150,-253,0,0,0,2,61,1
paced,987,0,577,220,0,150,975,142.554213,,,,,,,,,0
paced,988,0,290,220,0,150,600,142.770131,2.361,150,600,0,1,0,2,61,1
paced,989,0,761,220,0,150,-1291,142.772541,,,,,,,,,0
paced,990,0,701,220,0,150,417,142.973144,2.249,150,417,0,0,0,2,61,1
paced,991,0,225,220,0,150,-832,142.975445,,,,,,,,,0
paced,992,0,540,220,0,150,-1249,143.176312,2.623,150,-1249,0,0,0,2,61,1
paced,993,0,442,220,0,150,-991,143.178988,,,,,,,,,0
paced,994,0,556,220,0,150,-359,143.394060,2.316,150,-359,0,0,0,2,61,1
paced,995,0,332,220,0,150,-898,143.396421,1.785,150,-898,0,1,0,2,61,1
paced,996,0,454,220,0,150,1085,143.398220,,,,,,,,,0
paced,997,0,297,220,0,150,-396,143.610844,2.666,150,-396,0,1,0,2,61,1
paced,998,0,653,220,0,150,372,143.613565,,,,,,,,,0
paced,999,0,448,220,0,150,-1458,143.817089,2.390,150,-1458,0,0,0,2,61,1
paced,1000,0,676,220,0,150,1568,143.819547,,,,,,,,,0
sweep,1001,1,0,220,-596,999,999,144.022231,1.987,0,-596,1,2,37,3,61,1
sweep,1002,1,1,220,-965,999,999,144.024254,,,,,,,,,0
sweep,1003,1,2,220,1069,999,999,144.224445,,,,,,,,,0
sweep,1004,1,3,220,78,999,999,144.427539,,,,,,,,,0
sweep,1005,1,4,220,-1731,999,999,144.628926,,,,,,,,,0
sweep,1006,1,5,220,-631,999,999,144.831809,,,,,,,,,0
sweep,1007,1,6,220,1459,999,999,145.034240,,,,,,,,,0
sweep,1008,1,7,220,1498,999,999,145.238729,,,,,,,,,0
sweep,1009,1,8,220,728,999,999,145.441776,,,,,,,,,0
sweep,1010,1,9,220,607,999,999,145.644789,,,,,,,,,0
sweep,1011,1,10,220,-1398,999,999,145.846742,,,,,,,,,0
sweep,1012,1,11,220,699,999,999,146.048434,3.529,0,699,1,2,0,3,61,1
sweep,1013,1,12,220,-294,999,999,146.052048,,,,,,,,,0
sweep,1014,1,13,220,1271,999,999,146.265790,,,,,,,,,0
sweep,1015,1,14,220,-4,999,999,146.482045,,,,,,,,,0
sweep,1016,1,15,220,-776,999,999,146.686304,,,,,,,,,0
sweep,1017,1,16,220,712,999,999,146.889852,,,,,,,,,0
sweep,1018,1,17,220,-1582,999,999,147.092798,,,,,,,,,0
sweep,1019,1,18,220,-1607,999,999,147.294833,2.858,0,-1607,1,2,0,3,61,1
sweep,1020,1,19,220,1573,999,999,147.297751,,,,,,,,,0
sweep,1021,1,20,220,1380,999,999,147.498505,,,,,,,,,0
sweep,1022,1,21,220,-528,999,999,147.702564,3.580,0,-528,1,2,0,3,61,1
sweep,1023,1,22,220,-1166,999,999,147.706275,2.671,0,-1166,1,2,0,3,61,1
sweep,1024,1,23,220,1507,999,999,147.709023,,,,,,,,,0
sweep,1025,1,24,220,-1278,999,999,147.920769,,,,,,,,,0
sweep,1026,1,25,220,757,999,999,148.136615,,,,,,,,,0
sweep,1027,1,26,220,1546,999,999,148.339407,,,,,,,,,0
sweep,1028,1,27,220,-1397,999,999,148.542191,2.193,0,-1397,1,2,0,3,61,1
sweep,1029,1,28,220,-1360,999,999,148.544415,,,,,,,,,0
sweep,1030,1,29,220,1677,999,999,148.747481,,,,,,,,,0
sweep,1031,1,30,220,-38,999,999,148.950937,,,,,,,,,0
sweep,1032,1,31,220,774,999,999,149.152984,2.598,0,774,1,2,0,3,61,1
sweep,1033,1,32,220,582,999,999,149.155651,,,,,,,,,0
sweep,1034,1,33,220,-813,999,999,149.356504,,,,,,,,,0
sweep,1035,1,34,220,1230,999,999,149.560093,3.034,0,1230,1,2,0,3,61,1
sweep,1036,1,35,220,-969,999,999,149.563206,2.581,0,-969,1,2,0,3,61,1
sweep,1037,1,36,220,245,999,999,149.565838,,,,,,,,,0
sweep,1038,1,37,220,259,999,999,149.779020,2.919,0,259,1,2,0,3,61,1
sweep,1039,1,38,220,-195,999,999,149.782030,,,,,,,,,0
sweep,1040,1,39,220,-1323,999,999,149.996712,,,,,,,,,0
sweep,1041,1,40,220,1079,999,999,150.199233,,,,,,,,,0
sweep,1042,1,41,220,-951,999,999,150.404110,,,,,,,,,0
sweep,1043,1,42,220,1535,999,999,150.605163,3.052,0,1535,1,2,0,3,69,1
sweep,1044,1,43,220,-248,999,999,150.608307,2.318,0,-248,1,2,0,3,69,1
sweep,1045,1,44,220,886,999,999,150.610658,3.244,0,886,1,2,0,3,69,1
sweep,1046,1,45,220,299,999,999,150.613958,,,,,,,,,0
sweep,1047,1,46,220,-1272,999,999,150.823688,3.574,0,-1272,1,2,0,3,69,1
sweep,1048,1,47,220,1513,999,999,150.827342,3.087,0,1513,1,2,0,3,69,1
sweep,1049,1,48,220,1113,999,999,150.830506,,,,,,,,,0
sweep,1050,1,49,220,548,999,999,151.041054,,,,,,,,,0
sweep,1051,1,50,220,-778,999,999,151.244253,2.748,0,-778,1,2,0,3,69,1
sweep,1052,1,51,220,1149,999,999,151.247059,,,,,,,,,0
sweep,1053,1,52,220,-1806,999,999,151.447657,,,,,,,,,0
sweep,1054,1,53,220,1119,999,999,151.650255,2.678,0,1119,1,2,0,3,69,1
sweep,1055,1,54,220,-1325,999,999,151.653012,3.009,0,-1325,1,2,0,3,69,1
sweep,1056,1,55,220,1492,999,999,151.656088,,,,,,,,,0
sweep,1057,1,56,220,-995,999,999,151.869931,4.320,0,-995,1,2,0,3,69,1
sweep,1058,1,57,220,1306,999,999,151.874341,,,,,,,,,0
sweep,1059,1,58,220,484,999,999,152.086100,2.537,0,484,1,2,0,3,76,1
sweep,1060,1,59,220,-272,999,999,152.088680,,,,,,,,,0
sweep,1061,1,60,220,895,999,999,152.304470,,,,,,,,,0
sweep,1062,1,61,220,154,999,999,152.508657,,,,,,,,,0
sweep,1063,1,62,220,412,999,999,152.712278,2.565,0,412,1,2,0,3,76,1
sweep,1064,1,63,220,693,999,999,152.714917,,,,,,,,,0
sweep,1065,1,64,220,-876,999,999,152.930025,2.585,0,-876,1,2,0,3,76,1
sweep,1066,1,65,220,-724,999,999,152.932687,,,,,,,,,0
sweep,1067,1,66,220,-1666,999,999,153.133194,2.573,0,-1666,1,2,0,3,76,1
sweep,1068,1,67,220,795,999,999,153.135810,,,,,,,,,0
sweep,1069,1,68,220,-1133,999,999,153.350100,2.114,0,-1133,1,2,0,3,76,1
sweep,1070,1,69,220,930,999,999,153.352244,1.957,0,930,1,2,0,3,76,1
sweep,1071,1,70,220,926,999,999,153.354232,,,,,,,,,0
sweep,1072,1,71,220,450,999,999,153.567604,,,,,,,,,0
sweep,1073,1,72,220,239,999,999,153.770661,3.045,0,239,1,2,0,3,76,1
sweep,1074,1,73,220,-866,999,999,153.773774,,,,,,,,,0
sweep,1075,1,74,220,1683,999,999,153.988406,,,,,,,,,0
sweep,1076,1,75,220,-139,999,999,154.190157,,,,,,,,,0
sweep,1077,1,76,220,-699,999,999,154.393062,,,,,,,,,0
sweep,1078,1,77,220,1329,999,999,154.596228,,,,,,,,,0
sweep,1079,1,78,220,890,999,999,154.798003,2.577,0,890,1,2,0,3,76,1
sweep,1080,1,79,220,-95,999,999,154.800663,,,,,,,,,0
sweep,1081,1,80,220,-188,999,999,155.016200,2.434,0,-188,1,2,0,3,76,1
sweep,1082,1,81,220,-706,999,999,155.018705,,,,,,,,,0
sweep,1083,1,82,220,203,999,999,155.233285,2.368,0,203,1,2,0,3,76,1
sweep,1084,1,83,220,-1420,999,999,155.235699,,,,,,,,,0
sweep,1085,1,84,220,921,999,999,155.437938,,,,,,,,,0
sweep,1086,1,85,220,1583,999,999,155.639132,2.626,0,1583,1,2,0,3,76,1
sweep,1087,1,86,220,1595,999,999,155.641822,,,,,,,,,0
sweep,1088,1,87,220,-1290,999,999,155.856916,2.839,0,-1290,1,2,0,3,76,1
sweep,1089,1,88,220,-1056,999,999,155.859837,,,,,,,,,0
sweep,1090,1,89,220,471,999,999,156.075194,2.669,0,471,1,2,0,3,76,1
sweep,1091,1,90,220,-1755,999,999,156.077934,3.051,0,-1755,1,2,0,3,76,1
sweep,1092,1,91,220,39,999,999,156.081063,,,,,,,,,0
sweep,1093,1,92,220,1267,999,999,156.293013,,,,,,,,,0
sweep,1094,1,93,220,-1637,999,999,156.494717,2.687,0,-1637,1,2,0,3,76,1
sweep,1095,1,94,220,180,999,999,156.497452,,,,,,,,,0
sweep,1096,1,95,220,-943,999,999,156.697953,,,,,,,,,0
sweep,1097,1,96,220,-207,999,999,156.901191,2.296,0,-207,1,2,0,3,76,1
sweep,1098,1,97,220,1550,999,999,156.903532,,,,,,,,,0
sweep,1099,1,98,220,1170,999,999,157.116826,2.869,0,1170,1,2,0,3,76,1
sweep,1100,1,99,220,386,999,999,157.119728,,,,,,,,,0
sweep,1101,1,100,220,1548,999,999,157.335217,2.276,0,1548,1,2,0,3,76,1
sweep,1102,1,101,220,-443,999,999,157.337524,,,,,,,,,0
sweep,1103,1,102,220,-823,999,999,157.553168,3.360,0,-823,1,2,0,3,76,1
sweep,1104,1,103,220,-1435,999,999,157.556566,,,,,,,,,0
sweep,1105,1,104,220,-1505,999,999,157.772058,2.760,0,-1505,1,2,0,3,76,1
sweep,1106,1,105,220,957,999,999,157.774874,,,,,,,,,0
sweep,1107,1,106,220,1236,999,999,157.990256,2.670,0,1236,1,2,0,3,76,1
sweep,1108,1,107,220,-1646,999,999,157.992981,,,,,,,,,0
sweep,1109,1,108,220,1646,999,999,158.207475,,,,,,,,,0
sweep,1110,1,109,220,-89,999,999,158.411317,2.291,0,-89,1,2,0,3,76,1
sweep,1111,1,110,220,1595,999,999,158.413645,,,,,,,,,0
sweep,1112,1,111,220,-11,999,999,158.616000,2.890,0,-11,1,2,0,3,76,1
sweep,1113,1,112,220,-1047,999,999,158.618930,,,,,,,,,0
sweep,1114,1,113,220,-1111,999,999,158.835050,3.323,0,-1111,1,2,0,3,82,1
sweep,1115,1,114,220,618,999,999,158.838416,,,,,,,,,0
sweep,1116,1,115,220,236,999,999,159.039044,,,,,,,,,0
sweep,1117,1,116,220,-1042,999,999,159.243830,2.516,0,-1042,1,2,0,3,82,1
sweep,1118,1,117,220,1650,999,999,159.246383,1.822,0,1650,1,2,0,3,82,1
sweep,1119,1,118,220,267,999,999,159.248223,,,,,,,,,0
sweep,1120,1,119,220,-244,999,999,159.461670,,,,,,,,,0
sweep,1121,1,120,220,317,999,999,159.677362,2.350,0,317,1,2,0,3,82,1
sweep,1122,1,121,220,-344,999,999,159.679754,,,,,,,,,0
sweep,1123,1,122,220,-1013,999,999,159.894409,,,,,,,,,0
sweep,1124,1,123,220,-867,999,999,160.109818,,,,,,,,,0
sweep,1125,1,124,220,-347,999,999,160.310945,2.519,0,-347,1,2,0,3,82,1
