seq,t_send_ns,t_recv_ns,rtt_us
821,17599520836026,17599525249616,4413
822,17599570747016,17599575421731,4674
823,17599620523690,17599625114617,4590
824,17599670966382,17599675869599,4903
825,17599720902657,17599726067609,5164
826,17599770466772,17599774720730,4253
827,17599820521438,17599824940523,4419
828,17599870670811,17599875129460,4458
829,17599920920842,17599925374477,4453
830,17599970890581,17599975943847,5053
831,17600020790705,17600025163937,4373
832,17600070569298,17600075228683,4659
833,17600120726932,17600125042912,4315
834,17600170781869,17600175205851,4423
835,17600220886083,17600225366028,4479
836,17600271136797,17600275630531,4493
837,17600320466470,17600324726930,4260
838,17600370801620,17600375363243,4561
839,17600420496770,17600424860885,4364
840,17600470944489,17600475524202,4579
841,17600520949360,17600525272270,4322
842,17600570806451,17600574593967,3787
843,17600620887914,17600624622046,3734
844,17600670882381,17600674918009,4035
845,17600720496167,17600724873745,4377
846,17600770660545,17600775219125,4558
847,17600820788968,17600825012626,4223
848,17600870485905,17600874761363,4275
849,17600920959823,17600932370894,11411
850,17600970490640,17600974873208,4382
851,17601020814762,17601024743807,3929
852,17601070800418,17601074256133,3455
853,17601120604428,17601124894872,4290
854,17601170490348,17601174892706,4402
855,17601220767874,17601225469558,4701
856,17601270629649,17601275072099,4442
857,17601320908492,17601325506795,4598
858,17601370577214,17601375157726,4580
859,17601420969164,17601425411998,4442
860,17601470775759,17601475264061,4488
861,17601521008276,17601525759801,4751
862,17601570587174,17601575221478,4634
863,17601621078556,17601625472136,4393
864,17601670763298,17601675552736,4789
865,17601720531903,17601725513772,4981
866,17601770936592,17601776422541,5485
867,17601820492292,17601825305931,4813
868,17601870537327,17601875499151,4961
869,17601920909956,17601925878007,4968
870,17601970837162,17601975865895,5028
871,17602020939648,17602026662408,5722
872,17602070930397,17602075873359,4942
873,17602120749219,17602124367996,3618
874,17602170491967,17602174060525,3568
875,17602220513822,17602224792000,4278
876,17602270954043,17602275734533,4780
877,17602320997624,17602326324237,5326
878,17602370957062,17602375426809,4469
879,17602420942105,17602425514297,4572
880,17602470553235,17602475259023,4705
881,17602520947899,17602525419199,4471
882,17602570842828,17602575474683,4631
883,17602620544911,17602625268084,4723
884,17602670958832,17602675553237,4594
885,17602720512476,17602724968897,4456
886,17602770602350,17602775397021,4794
887,17602820489176,17602824862985,4373
888,17602870890408,17602875381012,4490
889,17602920912901,17602926085760,5172
890,17602970941190,17602975465165,4523
891,17603020521716,17603025244090,4722
892,17603070931427,17603075086644,4155
893,17603120918419,17603124794886,3876
894,17603170958940,17603175633490,4674
895,17603220904070,17603225520684,4616
896,17603270530779,17603275126075,4595
897,17603320485369,17603324711867,4226
898,17603370435066,17603375170081,4735
899,17603420485790,17603425112095,4626
900,17603470982077,17603475554228,4572
901,17603521225584,17603525805526,4579
902,17603570500438,17603575874423,5373
903,17603620554099,17603625631547,5077
904,17603670606028,17603674140655,3534
905,17603720956742,17603724679546,3722
906,17603770777037,17603775385173,4608
907,17603821064562,17603825943436,4878
908,17603870783668,17603875474832,4691
909,17603920910110,17603925326201,4416
910,17603970486854,17603975041147,4554
911,17604021042788,17604025612374,4569
912,17604070793713,17604075351300,4557
913,17604120508048,17604125000184,4492
914,17604170909054,17604175602031,4692
915,17604220515880,17604225031385,4515
916,17604270941187,17604275508663,4567
917,17604320951976,17604325384561,4432
918,17604370921543,17604376166335,5244
919,17604420559772,17604425647000,5087
920,17604470500471,17604475927456,5426
921,17604520967211,17604525822656,4855
922,17604570773275,17604575362622,4589
923,17604620992573,17604625960832,4968
924,17604670883593,17604676657359,5773
925,17604720988992,17604725598439,4609
926,17604770810153,17604775376690,4566
927,17604820946167,17604825666479,4720
928,17604870765348,17604875544258,4778
929,17604920835622,17604925102469,4266
930,17604970755255,17604975539765,4784
931,17605020526317,17605025203032,4676
932,17605070867332,17605076099980,5232
933,17605120997465,17605125180907,4183
934,17605170933078,17605174478500,3545
935,17605220994141,17605224760288,3766
936,17605270480923,17605275142285,4661
937,17605320527777,17605325425650,4897
938,17605370950351,17605375370445,4420
939,17605420942080,17605425376769,4434
940,17605470626084,17605475327257,4701
941,17605520949341,17605525710016,4760
942,17605571001007,17605575412217,4411
943,17605620958632,17605625539458,4580
944,17605670963659,17605675718408,4754
945,17605720999734,17605725555276,4555
946,17605770492168,17605774968730,4476
947,17605820786369,17605825362361,4575
948,17605870808036,17605875474316,4666
949,17605920517116,17605925101442,4584
950,17605971066452,17605976761630,5695
951,17606020695705,17606025309445,4613
952,17606070718902,17606075682988,4964
953,17606120894286,17606125628804,4734
954,17606171095429,17606175952763,4857
955,17606220556536,17606225059275,4502
956,17606271000185,17606276240904,5240
957,17606320508956,17606324830490,4321
958,17606370574668,17606375389597,4814
959,17606420515529,17606424984509,4468
960,17606470982010,17606475437773,4455
961,17606520703295,17606525431071,4727
962,17606571024236,17606575726203,4701
963,17606620990248,17606625537259,4547
964,17606670975405,17606675618761,4643
965,17606720485125,17606724452520,3967
966,17606770538045,17606774380416,3842
967,17606820734110,17606825161415,4427
968,17606870482518,17606874916718,4434
969,17606920598342,17606925392817,4794
970,17606970460371,17606975048649,4588
971,17607020636152,17607025933921,5297
972,17607070519409,17607075061856,4542
973,17607120759979,17607125466297,4706
974,17607170886244,17607175649404,4763
975,17607220578207,17607224300771,3722
976,17607270937436,17607275408917,4471
977,17607320561757,17607325347300,4785
978,17607370588814,17607376036252,5447
979,17607420473520,17607425114715,4641
980,17607470868445,17607475428472,4560
981,17607520546689,17607525093889,4547
982,17607570749379,17607575218658,4469
983,17607620564187,17607625107479,4543
984,17607670933181,17607675766401,4833
985,17607720453162,17607725077504,4624
986,17607770863077,17607775699991,4836
987,17607820488168,17607825050004,4561
988,17607870538218,17607875184643,4646
989,17607920487268,17607925065670,4578
990,17607970491151,17607974950529,4459
991,17608020565917,17608025260346,4694
992,17608070531171,17608075098805,4567
993,17608120670712,17608125584599,4913
994,17608171013796,17608176408075,5394
995,17608220935683,17608225769778,4834
996,17608270934258,17608275209225,4274
997,17608320776193,17608324475708,3699
998,17608370489219,17608375036807,4547
999,17608420909423,17608425771638,4862
1000,17608470935812,17608475560911,4625
