seq,t_send_ns,t_recv_ns,rtt_us
821,21358437921747,21358443930743,6008
822,21358488103056,21358493754289,5651
823,21358537903763,21358545243116,7339
824,21358587693706,21358594627720,6934
825,21358638049933,21358645165453,7115
826,21358688199819,21358694646467,6446
827,21358737991026,21358745545098,7554
828,21358787894643,21358794657551,6762
829,21358838029983,21358845206552,7176
830,21358888154410,21358894482677,6328
831,21358938213570,21358945364041,7150
832,21358987872793,21358994692815,6820
833,21359037911368,21359045089644,7178
834,21359087838558,21359094789710,6951
835,21359137761080,21359144868799,7107
836,21359188156711,21359194741980,6585
837,21359238131482,21359245435222,7303
838,21359287733741,21359294409813,6676
839,21359337914751,21359344074228,6159
840,21359388110914,21359394525488,6414
841,21359437871893,21359444670105,6798
842,21359487989273,21359494854833,6865
843,21359538019410,21359545181256,7161
844,21359587990043,21359591939870,3949
845,21359638067351,21359644962462,6895
846,21359687730314,21359691483840,3753
847,21359738161329,21359744510474,6349
848,21359788121371,21359794185215,6063
849,21359837853979,21359844346717,6492
850,21359888104640,21359895140850,7036
851,21359937898464,21359944948148,7049
852,21359987927056,21359995266347,7339
853,21360038258408,21360045476498,7218
854,21360087747668,21360091447829,3700
855,21360137901370,21360141976895,4075
856,21360187703233,21360194705185,7001
857,21360238265375,21360245135690,6870
858,21360287802549,21360294770232,6967
859,21360338051352,21360344967888,6916
860,21360388058825,21360395294840,7236
861,21360438092265,21360445092956,7000
862,21360488070297,21360495368954,7298
863,21360537823567,21360541459499,3635
864,21360587941163,21360594710185,6769
865,21360637919124,21360644926252,7007
866,21360687911196,21360694992101,7080
867,21360737785745,21360745024441,7238
868,21360787720468,21360795693949,7973
869,21360837734603,21360844617677,6883
870,21360887901821,21360894632645,6730
871,21360937805404,21360944747514,6942
872,21360987977902,21360994868425,6890
873,21361038224674,21361045208028,6983
874,21361087749780,21361094807319,7057
875,21361138081800,21361145108065,7026
876,21361188207423,21361195084226,6876
877,21361237881580,21361244892860,7011
878,21361287938600,21361295359786,7421
879,21361338121235,21361345739856,7618
880,21361387903878,21361394862911,6959
881,21361437990950,21361444074753,6083
882,21361487876545,21361494025419,6148
883,21361538152274,21361544265024,6112
884,21361588084551,21361595428272,7343
885,21361638251840,21361645232429,6980
886,21361688193696,21361694655197,6461
887,21361737772725,21361744677875,6905
888,21361788158109,21361795223034,7064
889,21361837735961,21361844485349,6749
890,21361888105357,21361894578920,6473
891,21361938173921,21361945249394,7075
892,21361987940793,21361994774260,6833
893,21362038264962,21362045419068,7154
894,21362088305299,21362095545496,7240
895,21362137992249,21362144946653,6954
896,21362188083476,21362195100703,7017
897,21362237951917,21362245651336,7699
898,21362287962044,21362295140716,7178
899,21362338125727,21362345302396,7176
900,21362387712971,21362394573752,6860
901,21362437695635,21362445085499,7389
902,21362487905603,21362494668949,6763
903,21362537770027,21362544782172,7012
904,21362588189558,21362594894742,6705
905,21362637772351,21362644686014,6913
906,21362687816584,21362695398118,7581
907,21362737954613,21362745560939,7606
908,21362788066278,21362794772431,6706
909,21362838093737,21362844866291,6772
910,21362888312660,21362894397776,6085
911,21362938090313,21362944846456,6756
912,21362987914015,21362995066628,7152
913,21363037952818,21363044917429,6964
914,21363087858315,21363094891190,7032
915,21363138082082,21363145111042,7028
916,21363187820410,21363194910630,7090
917,21363237704156,21363244461692,6757
918,21363288223488,21363295307865,7084
919,21363338292803,21363345740395,7447
920,21363388106334,21363395927325,7820
921,21363437766240,21363444467214,6700
922,21363487705999,21363494155397,6449
923,21363538157575,21363545082033,6924
924,21363588095387,21363594910592,6815
925,21363637989955,21363645120145,7130
926,21363688063277,21363695152053,7088
927,21363737703604,21363744295906,6592
928,21363787803838,21363794802091,6998
929,21363838143016,21363845127596,6984
930,21363888059673,21363894757862,6698
931,21363938155133,21363945088127,6932
932,21363987899305,21363994878565,6979
933,21364037799380,21364044863775,7064
934,21364087752625,21364091566511,3813
935,21364137895250,21364145545200,7649
936,21364187780679,21364194770766,6990
937,21364237837831,21364244762438,6924
938,21364287710918,21364294670785,6959
939,21364338083899,21364345027652,6943
940,21364388072388,21364394988249,6915
941,21364437892426,21364444851766,6959
942,21364488101147,21364494953476,6852
943,21364537840314,21364544969938,7129
944,21364587926765,21364593655742,5728
945,21364637922962,21364644458682,6535
946,21364687788640,21364695410840,7622
947,21364738182933,21364745030709,6847
948,21364788153577,21364795559538,7405
949,21364838278448,21364845222058,6943
950,21364887826072,21364894380480,6554
951,21364937743103,21364944617227,6874
952,21364988079616,21364994879645,6800
953,21365038169385,21365045077189,6907
954,21365088108757,21365095262392,7153
955,21365137756906,21365144716432,6959
956,21365188097340,21365195133641,7036
957,21365238088775,21365242054992,3966
958,21365287703575,21365294309552,6605
959,21365338091465,21365345439570,7348
960,21365387858087,21365394982626,7124
961,21365437817529,21365444905075,7087
962,21365488059690,21365495077438,7017
963,21365537819248,21365544530604,6711
964,21365588207068,21365594032467,5825
965,21365637900746,21365644201923,6301
966,21365687845987,21365694760330,6914
967,21365738172965,21365745110414,6937
968,21365787862553,21365795225775,7363
969,21365837758641,21365841849585,4090
970,21365887831681,21365894611700,6780
971,21365938049619,21365943998490,5948
972,21365988216219,21365994860286,6644
973,21366037703812,21366044877794,7173
974,21366088084353,21366092040384,3956
975,21366137841466,21366145220466,7379
976,21366188041843,21366195032727,6990
977,21366237740208,21366244841810,7101
978,21366288112849,21366295135175,7022
979,21366338188255,21366348698608,10510
980,21366388136864,21366395487081,7350
981,21366438101506,21366444992211,6890
982,21366488075311,21366495054039,6978
983,21366537942968,21366544964794,7021
984,21366587733963,21366594776927,7042
985,21366638249427,21366645060424,6810
986,21366687721721,21366694927568,7205
987,21366737917968,21366745161050,7243
988,21366788108187,21366794982492,6874
989,21366837716615,21366845612792,7896
990,21366887700458,21366894292725,6592
991,21366938095898,21366945656801,7560
992,21366988128074,21366995127758,6999
993,21367038218671,21367045344224,7125
994,21367088131615,21367095181870,7050
995,21367137981110,21367144902454,6921
996,21367188128869,21367195317230,7188
997,21367238103640,21367245200992,7097
998,21367287762699,21367295516413,7753
999,21367337730660,21367344629400,6898
1000,21367387708894,21367394753712,7044
